7.393643060900000341e-01 2.090105309134171030e+00
7.417575886480000102e-01 2.144672947338792657e+00
7.441507252429999664e-01 2.121519567790182137e+00
7.465437154180000201e-01 2.124884744714385931e+00
7.489365587149999781e-01 2.118929544369503759e+00
7.513292546780000469e-01 2.114899272297605215e+00
7.537218028500000111e-01 2.117018535380448263e+00
7.561142027770000329e-01 2.137276715808701155e+00
7.585064540010000300e-01 2.136134724623383718e+00
7.608985560680000537e-01 2.129273313221633934e+00
7.632905085200000217e-01 2.129556258495330034e+00
7.656823109039999631e-01 2.101662360427644760e+00
7.680739627629999955e-01 2.119054079626247589e+00
7.704654636419999703e-01 2.158759147422560254e+00
7.728568130870000497e-01 2.096854054420532076e+00
7.752480106419999961e-01 2.140775766634306798e+00
7.776390558539999498e-01 2.122288867894701170e+00
7.800299482670000062e-01 2.147416978182704828e+00
7.824206874269999945e-01 2.120353732121614598e+00
7.848112728810000549e-01 2.125498244532732173e+00
7.872017041740000387e-01 2.167143050085378775e+00
7.895919808519999972e-01 2.143570743792871269e+00
7.919821024619999594e-01 2.150018658725888709e+00
7.943720685499999767e-01 2.145298146613026979e+00
7.967618786639999451e-01 2.164546233167842892e+00
7.991515323500000267e-01 2.159790839010556240e+00
8.015410291540000509e-01 2.132514950119092756e+00
8.039303686259999804e-01 2.130587237995309025e+00
8.063195503109999995e-01 2.142887543589690136e+00
8.087085737579999822e-01 2.145022068124007752e+00
8.110974385139999576e-01 2.150687986773254678e+00
8.134861441270000437e-01 2.148428413648954205e+00
8.158746901450000255e-01 2.146326021694762609e+00
8.182630761179999768e-01 2.133865893856163876e+00
8.206513015919999487e-01 2.125896731378073667e+00
8.230393661179999931e-01 2.151943057898328959e+00
8.254272692430000280e-01 2.128069599399109002e+00
8.278150105170000161e-01 2.142039078315217893e+00
8.302025894890000535e-01 2.146992108287056222e+00
8.325900057089999917e-01 2.135693685314142165e+00
8.349772587249999489e-01 2.136638908211848875e+00
8.373643480889999546e-01 2.142068652077084856e+00
8.397512733480000380e-01 2.144033298737915150e+00
8.421380340549999843e-01 2.143868582124891287e+00
8.445246297590000006e-01 2.146494115742038744e+00
8.469110600100000497e-01 2.127382412435625980e+00
8.492973243600000499e-01 2.165972617944165179e+00
8.516834223589999642e-01 2.132439825803679856e+00
8.540693535579999551e-01 2.135089154909638687e+00
8.564551175079999634e-01 2.128589181161339994e+00
8.588407137619999965e-01 2.137218382583941256e+00
8.612261418690000392e-01 2.159598060763834759e+00
8.636114013829999658e-01 2.136145706213687490e+00
8.659964918550000501e-01 2.120034487029862191e+00
8.683814128369999885e-01 2.117206501179667466e+00
8.707661638820000105e-01 2.149768187252930396e+00
8.731507445420000346e-01 2.093556375798942604e+00
8.755351543699999572e-01 2.134292639250416457e+00
8.779193929180000300e-01 2.126954809181511141e+00
8.803034597409999940e-01 2.136346328273209139e+00
8.826873543909999897e-01 2.161813758693627463e+00
8.850710764210000248e-01 2.101312175995937004e+00
8.874546253859999512e-01 2.118085191201970030e+00
8.898380008380000206e-01 2.083776627468687526e+00
8.922212023329999520e-01 2.139872788535905457e+00
8.946042294249999527e-01 2.133830929768965934e+00
8.969870816670000302e-01 2.153944378590702868e+00
8.993697586150000145e-01 2.159688130963975716e+00
9.017522598230000019e-01 2.104999052592478215e+00
9.041345848470000446e-01 2.121358260502731241e+00
9.065167332410000167e-01 2.114630836223751142e+00
9.088987045609999704e-01 2.092611952087898519e+00
9.112804983629999578e-01 2.112126855672046499e+00
9.136621142020000530e-01 2.116827131157788866e+00
9.160435516339999751e-01 2.113716252672244167e+00
9.184248102159999760e-01 2.121244559701026322e+00
9.208058895039999969e-01 2.102222330395319361e+00
9.231867890539999788e-01 2.129362066314612001e+00
9.255675084240000405e-01 2.102883625782872024e+00
9.279480471700000122e-01 2.104053863108330091e+00
9.303284048490000346e-01 2.102928333089269852e+00
9.327085810190000048e-01 2.075541411012165938e+00
9.350885752369999526e-01 2.095094134549674969e+00
9.374683870619999748e-01 2.097125113539509922e+00
9.398480160509999903e-01 2.083688534603447717e+00
9.422274617620000070e-01 2.114409716531332251e+00
9.446067237530000327e-01 2.087652455265704976e+00
9.469858015840000309e-01 2.072381021947879987e+00
9.493646948130000096e-01 2.080412126499202152e+00
9.517434029989999544e-01 2.091964285149763736e+00
9.541219257020000510e-01 2.068503923523166144e+00
9.565002624789999963e-01 2.069417964933173870e+00
9.588784128920000427e-01 2.070385319386672585e+00
9.612563764999999538e-01 2.075799216499714106e+00
9.636341528640000043e-01 2.063351791152045145e+00
9.660117415419999798e-01 2.070886299092344895e+00
9.683891420960000218e-01 2.060437381555759728e+00
9.707663540859999829e-01 2.045082135178967864e+00
9.731433770730000266e-01 2.056305310644001239e+00
9.755202106189999611e-01 2.044036059227497315e+00
9.778968542829999944e-01 2.091007758654686022e+00
9.802733076290000014e-01 2.088282458380442463e+00
9.826495702169999458e-01 2.048996017254568702e+00
9.850256416089999689e-01 2.064906740950552599e+00
9.874015213679999681e-01 2.067464925657366059e+00
9.897772090559999736e-01 2.034349361499170339e+00
9.921527042350000158e-01 2.035064995061022231e+00
9.945280064670000142e-01 2.030742960483370663e+00
9.969031153170000437e-01 2.057161658830896300e+00
9.992780303460000457e-01 2.050629784387414389e+00
1.001652751119999962e+00 2.046242717193147875e+00
1.004027277200000068e+00 2.019972861877088022e+00
1.006401608150000015e+00 2.022442961734452815e+00
1.008775743529999991e+00 2.060712403806699733e+00
1.011149682919999959e+00 2.032226163760491477e+00
1.013523425870000105e+00 2.042993983284134174e+00
1.015896971939999949e+00 2.016181540497866465e+00
1.018270320709999899e+00 2.031286955538289973e+00
1.020643471729999918e+00 2.042243380255736263e+00
1.023016424579999972e+00 2.021286101967784798e+00
1.025389178820000025e+00 2.059034063902132949e+00
1.027761734010000039e+00 2.020724697397737746e+00
1.030134089719999979e+00 2.015246408728796901e+00
1.032506245520000032e+00 2.015754777525223584e+00
1.034878200969999940e+00 2.019128064813564105e+00
1.037249955640000110e+00 1.978473379871597437e+00
1.039621509090000062e+00 1.991966454194858738e+00
1.041992860899999984e+00 2.022339287211726067e+00
1.044364010630000061e+00 1.998431582166339204e+00
1.046734957850000036e+00 2.001420998067607204e+00
1.049105702120000094e+00 2.018394187768406844e+00
1.051476243009999978e+00 1.997668376873011464e+00
1.053846580100000097e+00 2.004230787248083345e+00
1.056216712939999969e+00 2.018438241602406258e+00
1.058586641120000005e+00 1.982621444714685488e+00
1.060956364189999945e+00 2.004779883247266525e+00
1.063325881729999978e+00 1.993763847748738716e+00
1.065695193300000065e+00 1.973900239625208997e+00
1.068064298479999952e+00 2.020773643087138804e+00
1.070433196830000044e+00 1.975629874891822180e+00
1.072801887920000086e+00 1.991418427950073955e+00
1.075170371330000041e+00 2.010028992063327191e+00
1.077538646630000096e+00 1.980767623196655336e+00
1.079906713379999994e+00 1.975950547155397974e+00
1.082274571149999920e+00 1.979376829288990614e+00
1.084642219530000062e+00 1.990949857086181662e+00
1.087009658069999940e+00 1.988795403488550662e+00
1.089376886349999962e+00 1.988196142882982187e+00
1.091743903940000093e+00 1.999220319500334853e+00
1.094110710420000077e+00 1.977238815639049019e+00
1.096477305350000098e+00 1.997332067113400278e+00
1.098843688309999900e+00 1.985610831217056393e+00
1.101209858879999892e+00 1.966758156534824664e+00
1.103575816610000038e+00 1.940108934791253681e+00
1.105941561090000080e+00 1.970780595959379156e+00
1.108307091889999985e+00 1.980762539344254947e+00
1.110672408589999938e+00 1.995464290864012558e+00
1.113037510749999903e+00 1.946837582597882754e+00
1.115402397950000069e+00 1.975623133453784153e+00
1.117767069769999955e+00 1.957592438859625528e+00
1.120131525779999970e+00 1.934646198725180621e+00
1.122495765550000080e+00 1.935557394914136697e+00
1.124859788670000027e+00 1.996921886224994669e+00
1.127223594699999998e+00 1.962207874416951103e+00
1.129587183209999957e+00 1.985131200191815104e+00
1.131950553800000092e+00 1.922029890281952369e+00
1.134313706019999923e+00 1.954985267288014583e+00
1.136676639470000083e+00 1.959753622386491312e+00
1.139039353700000090e+00 1.913490349698345749e+00
1.141401848309999911e+00 1.936847467901959607e+00
1.143764122869999955e+00 1.933056513355039918e+00
1.146126176949999964e+00 1.936623115505032633e+00
1.148488010129999903e+00 1.974999103829856661e+00
1.150849621999999961e+00 1.919126301316852690e+00
1.153211012110000100e+00 1.971712444854826440e+00
1.155572180070000066e+00 1.946141244413150062e+00
1.157933125440000044e+00 1.947535448619747367e+00
1.160293847800000000e+00 1.971027704481597809e+00
1.162654346729999899e+00 1.960210411527595120e+00
1.165014621809999928e+00 1.894500624898309393e+00
